All_Info
"25 February 1967:  A-1G Skyraider; Ser # 52-132625; USAF; 1 ACS, 14 ACW; Pleiku"
25 February 1967:  F-4B Phantom; Ser # 152989; USN; VF-96; USS Enterprise
"27 February 1967:  A-4E Skyhawk; Ser # 152051; USMC; VMA-121, MAG-12; Chu Lai"
27 February 1967:  A-4C Skyhawk; Ser # 148607; USN; VA-195; USS Ticonderoga
"28 February 1967:  O-1E Bird Dog; Ser # 56-4195; USAF; 20 TASS, 504 TASG; Da Nang detached to Dong Ha"
"28 February 1967:  F-4C Phantom; Ser # 64-0764; USAF; 558 TFS, 12 TFW; Cam Ranh Bay"
"28 February 1967:  F-105D Thunderchief; Ser # 59-1766; USAF; 421 TFS, 388 TFW; Korat"
"3 March 1967:  F-4C Phantom; Ser # 63-7656; USAF; 497 TFS, 8 TFW; Ubon"
"3 March 1967:  O-1C Bird Dog; Ser # 140098; USMC; H&MS-16, MAG-16; Marble Mountain"
"3 March 1967:  F-105D Thunderchief; Ser # 62-4274; USAF; 357 TFS, 355 TFW; Takhli"
"4 March 1967:  F-5C Freedom Fighter; Ser # 65-10540; USAF; 10 FCS, 3 TFW; Bien Hoa"
7 March 1967:  A-4E Skyhawk; Ser # 152087; USN; VA-192; USS Ticonderoga
7 March 1967:  F-8E Crusader; Ser # 150350; USN; VF-191; USS Ticonderoga
"8 March 1967:  A-3B Skywarrior; Ser # 144627; USN; Detachment C, VAH-4; USS Kitty Hawk"
9 March 1967:  RA-5C Vigilante; Ser # 151627; USN; RVAH-13; USS Kitty Hawk
"9 March 1967:  O-1E Bird Dog; Ser # 56-2517; USAF; 21 TASS, 504 TASG; Nha Trang"
"9 March 1967:  RC-47P Skytrain; Ser # 43-49201; USAF; 361 TRS, 460 TRW; Nha Trang"
"10 March 1967:  F-105F Thunderchief; Ser # 63-8335; USAF; 354 TFS, 355 TFW; Takhli"
10 March 1967:  VC-47J Skytrain; Ser # 99844; USN; Naval Support Activity Saigon; Tan Son Nhut
"10 March 1967:  F-4C Phantom; Ser # 64-0839; USAF; 433 TFS, 8 TFW; Ubon"
"10 March 1967:  F-4C Phantom; Ser # 63-7653; USAF; 433 TFS, 8 TFW; Ubon"
11 March 1967:  A-4E Skyhawk; Ser # 151108; USN; VA-192; USS Ticonderoga
"11 March 1967:  F-105D Thunderchief; Ser # 60-0443; USAF; 333 TFS, 355 TFW; Takhli"
"11 March 1967:  F-105D Thunderchief; Ser # 60-0506; USAF; 354 TFS, 355 TFW; Takhli"
"11 March 1967:  F-105D Thunderchief; Ser # 62-4261; USAF; 357 TFS, 355 TFW; Takhli"
"12 March 1967:  RF-4C Phantom; Ser # 65-0877; USAF; 11 TRS, 432 TRW; Udorn"
"12 March 1967:  C-130E Hercules; Ser # 63-7772; USAF; 345 TCS, 314 TCW; Ching Chuan Kang"
"12 March 1967:  RF-101C Voodoo; Ser # 56-0063; USAF; 20 TRS, 432 TR; Udorn"
"12 March 1967:  F-100D Super Sabre; Ser # 55-3611; USAF; 308 TFS, 31 TFW; Tuy Hoa"
"14 March 1967:  F-105D Thunderchief; Ser # 62-4325; USAF; 469 TFS, 388 TFW; Korat"
15 March 1967:  F-100D Super Sabre; Ser # 56-3277; USAF; 3 TFW; Bien Hoa
"15 March 1967:  F-105D Thunderchief; Ser # 59-1825; USAF; 357 TFS, 355 TFW; Takhli"
15 March 1967:  F-8C Crusader; Ser # 147027; USN; VF-24; USS Bon Homme Richard
"15 March 1967:  A-4E Skyhawk; Ser # 151188; USMC; VMA-223, MAG-12; Chu Lai"
"17 March 1967:  A-4C Skyhawk; Ser # 148585; USMC; VMA-214, MAG-12; Chu Lai"
17 March 1967:  A-1H Skyraider; Ser # 135297; USN; VA-115; USS Hancock
17 March 1967:  A-1H Skyraider; Ser # 135225; USN; VA-115; USS Hancock
17 March 1967:  A-1H Skyraider; Ser # 139768; USN; VA-115; USS Hancock
17 March 1967:  A-1H Skyraider; Ser # 134625; USN; VA-115; USS Hancock
"18 March 1967:  F-4B Phantom; Ser # 152271; USMC; VMFA-314, MAG-13; Chu Lai"
"18 March 1967:  A-1E Skyraider; Ser # 52-133873; USAF; 1 ACS, 14 ACW; Pleiku"
"18 March 1967:  F-8E Crusader; Ser # 149171; USMC; VMF(AW)-232, MAG-11; Da Nang"
"19 March 1967:  F-105D Thunderchief; Ser # 61-0123; USAF; 34 TFS, 388 TFW; Korat"
"19 March 1967:  F-100D Super Sabre; Ser # 55-2912; USAF; 614 TFS, 35 TFW; Phan Rang"
"20 March 1967:  O-1E Bird Dog; Ser # 56-2518; USAF; 21 TASS, 504 TASG; Nha Trang detached to Qui Nhon"
"20 March 1967:  O-1G Bird Dog; Ser # 51-5150; USAF; 19 TASS, 504 TASG19 TASS, 504 TASG; Bien Hoa detached to Dau Tieng"
21 March 1967:  A-1H Skyraider; Ser # 137516; USN; VA-215; USS Bon Homme Richard
"21 March 1967:  F-4C Phantom; Ser # 64-0788; USAF; 433 TFS, 8 TFW433 TFS, 8 TFW; Ubon"
"23 March 1967:  A-6A Intruder; Ser # 152608; USMC; VMA(AW)-242, MAG-11; Da Nang"
23 March 1967:  C-141A Starlifter; Ser # 65-9407; USAF; 62 MAW; McChord AFB
"23 March 1967:  AC-47D Gunship I; Ser # 43-48356; USAF; 4 ACS, 14 ACW; Nha Trang detached to Bien Hoa"
"24 March 1967:  EF-10B Skyknight; Ser # 125786; USMC; VMCJ-1, MAG-11; Da Nang"
24 March 1967:  A-6A Intruder; Ser # 151587; USN; VA-85; USS Kitty Hawk
"25 March 1967:  O-1E Bird Dog; Ser # 56-2509; USAF; 21 TASS, 504 TASG; Nha Trang"
25 March 1967:  F-8E Crusader; Ser # 149147; USN; VF-53; USS Hancock
"26 March 1967:  F-105D Thunderchief; Ser # 60-0516; USAF; 469 TFS, 388 TFW; Korat"
"26 March 1967:  F-4C Phantom; Ser # 64-0849; USAF; 433 TFS, 8 TFW; Ubon"
27 March 1967:  A-4C Skyhawk; Ser # 148519; USN; VA-112; USS Kitty Hawk
"27 March 1967:  F-4C Phantom; Ser # 64-0769; USAF; 558 TFS, 12 TFW; Cam Ranh Bay"
"29 March 1967:  AC-47D Gunship I; Ser # 44-76534; USAF; 4 ACS, 14 ACW; Nha Trang detached to Da Nang"
"30 March 1967:  F-4B Phantom; Ser # 151512; USMC; VMFA-542, MAG-13; Chu Lai"
"30 March 1967:  F-100D Super Sabre; Ser # 56-3027; USAF; 531 TFS, 3 TFW; Bien Hoa"
30 March 1967:  A-4C Skyhawk; Ser # 147844; USN; VA-94; USS Hancock
"31 March 1967:  F-105D Thunderchief; Ser # 59-1745; USAF; 421 TFS, 388 TFW; Korat"
"31 March 1967:  F-4C Phantom; Ser # 64-0733; USAF; 480 TFS, 366 TFW; Da Nang"
"1 April 1967:  F-4C Phantom; Ser # 64-0746; USAF; 557 TFS, 12 TFW; Cam Ranh Bay"
"1 April 1967:  T-28D Trojan; Ser # 49-1559; USAF; 606 ACS, 634 CSG; Nakhon Phanom"
"2 April 1967:  F-105D Thunderchief; Ser # 60-0426; USAF; 13 TFS, 388 TFW; Korat"
"2 April 1967:  F-102A Delta Dagger; Ser # 55-3362; USAF; 509 FIS, 405 FW; base unknown"
4 April 1967:  F-4B Phantom; Ser # 152984; USN; VF-92; USS Enterprise
4 April 1967:  F-4B Phantom; Ser # 151493; USN; VF-92; USS Enterprise
"5 April 1967:  F-105D Thunderchief; Ser # 62-4395; USAF; 44 TFS, 388 TFW; Korat"
"6 April 1967:  O-1E Bird Dog; Ser # 51-5074; USAF; 20 TASS, 504 TASG; Da Nang"
"6 April 1967:  O-1E Bird Dog; Ser # 56-2613, 56-2654; USAF; 504 TASG; Quang Tri"
6 April 1967:  F-4B Phantom; Ser # 152999; USN; VF-114; USS Kitty Hawk
7 April 1967:  A-4C Skyhawk; Ser # 149639; USN; VA-195; USS Ticonderoga
8 April 1967:  F-4B Phantom; Ser # 152978; USN; VF-96; USS Enterprise
"10 April 1967:  F-105D Thunderchief; Ser # 62-4357; USAF; 357 TFS, 355 TFW; Takhli"
10 April 1967:  A-4E Skyhawk; Ser # 151200; USN; VA-192; USS Ticonderoga
"12 April 1967:  A-4E Skyhawk; Ser # 151039; USMC; VMA-211, MAG-12; Chu Lai"
"13 April 1967:  C-141A Starlifter; Ser # 66-0127; USAF; 4 MAS, 62 MAW; McChord AFB"
"14 April 1967:  F-105D Thunderchief; Ser # 60-0447; USAF; 357 TFS, 355 TFW; Takhli"
"15 April 1967:  C-123K Provider; Ser # 55-4575; USAF; 311 ACS, 315 ACW; Tan Son Nhut"
"16 April 1967:  C-130B Hercules; Ser # 58-0722; USAF; 29 TCS, 463 TCW; Clark AB, Philippines"
"17 April 1967:  A-6A Intruder; Ser # 152609; USMC; VMA(AW)-242, MAG-11; Da Nang"
"18 April 1967:  F-4B Phantom; Ser # 151486; USMC; VMFA-323, MAG-13; Chu Lai"
"19 April 1967:  F-105F Thunderchief; Ser # 63-8341; USAF; 357 TFS, 355 TFW; Takhli"
"19 April 1967:  A-1E Skyraider; Ser # 52-133905; USAF; 602 ACS, 56 ACW; Udorn"
"22 April 1967:  B-57B Canberra; Ser # 53-3859; USAF; 13 TBS, 405 FW attached to 35 TFW; Phan Rang"
"23 April 1967:  O-1G Bird Dog; Ser # 50-1393; USAF; 19 TASS, 504 TASG; Bien Hoa"
"23 April 1967:  F-4C Phantom; Ser # 64-0756; USAF; 389 TFS, 366 TFW; Da Nang"
24 April 1967:  F-4B Phantom; Ser # 153000; USN; VF-114; USS Kitty Hawk
24 April 1967:  F-8C Crusader; Ser # 146915; USN; VF-24; USS Bon Homme Richard
"24 April 1967:  F-4C Phantom; Ser # 63-7641; USAF; 433 TFS, 8 TFW; Ubon"
24 April 1967:  A-6A Intruder; Ser # 152589; USN; VA-85; USS Kitty Hawk
"25 April 1967:  F-105D Thunderchief; Ser # 62-4294; USAF; 354 TFS, 355 TFW; Takhli"
25 April 1967:  A-4C Skyhawk; Ser # 147799; USN; VA-76; USS Bon Homme Richard
25 April 1967:  A-4E Skyhawk; Ser # 151116; USN; VA-192; USS Ticonderoga
25 April 1967:  A-4E Skyhawk; Ser # 151102; USN; VA-212; USS Bon Homme Richard
26 April 1967:  A-4E Skyhawk; Ser # 152076; USN; VA-192; USS Ticonderoga
"26 April 1967:  F-105F Thunderchief; Ser # 63-8277; USAF; 333 TFS, 355 TFW; Takhli"
"26 April 1967:  F-105D Thunderchief; Ser # 58-1153; USAF; 469 TFS, 388 TFW; Korat"
"26 April 1967:  AC-47D Gunship I; Ser # 43-48921; USAF; 4 ACS, 14 ACW; Nha Trang detached to Tan Son Nhut"
26 April 1967:  A-4E Skyhawk; Ser # 151073; USN; VA-192; USS Ticonderoga
"28 April 1967:  O-1G Bird Dog; Ser # 51-16950; USAF; 21 TASS, 504 TASG; Nha Trang detached to Tuy Hoa"
"28 April 1967:  F-105D Thunderchief; Ser # 58-1151; USAF; 44 TFS, 388 TFW; Korat"
"28 April 1967:  F-4C Phantom; Ser # 64-0720; USAF; 433 TFS, 8 TFW; Ubon"
"29 April 1967:  F-4C Phantom; Ser # 64-0670; USAF; 389 TFS, 366 TFW; Da Nang"
"29 April 1967:  RF-4C Phantom; Ser # 65-0872; USAF; 11 TRS, 432 TRW; Udorn"
"30 April 1967:  F-105F Thunderchief; Ser # 62-4447; USAF; 357 TFS, 355 TFW; Takhli"
"30 April 1967:  F-105D Thunderchief; Ser # 61-0130; USAF; 333 TFS, 355 TFW; Takhli"
"30 April 1967:  F-105D Thunderchief; Ser # 59-1726; USAF; 354 TFS, 355 TFW; Takhli"
1 May 1967:  F-8E Crusader; Ser # 150301; USN; VF-51; USS Hancock
"2 May 1967:  F-100F Super Sabre; Ser # 56-3980; USAF; 352 TFS, 35 TFW; Phan Rang"
"2 May 1967:  F-4C Phantom; Ser # 64-0689; USAF; 558 TFS, 12 TFW; Cam Ranh Bay"
"3 May 1967:  F-105D Thunderchief; Ser # 62-4405; USAF; 333 TFS, 355 TFW; Takhli"
"3 May 1967:  A-1E Skyraider; Ser # 52-132638; USAF; 1 ACS, 14 ACW; Pleiku"
"3 May 1967:  A-4E Skyhawk; Ser # 152055; USMC; VMA-121, MAG-12; Chu Lai"
"4 May 1967:  F-8E Crusader; Ser # 150316; USMC; VMF(AW)-232, MAG-11; Da Nang"
4 May 1967:  A-4C Skyhawk; Ser # 148514; USN; VA-113; USS Enterprise
"5 May 1967:  F-105D Thunderchief; Ser # 61-0198; USAF; 357 TFS, 355 TFW; Takhli"
"5 May 1967:  F-105D Thunderchief; Ser # 62-4401; USAF; 469 TFS, 388 TFW; Korat"
"5 May 1967:  F-105D Thunderchief; Ser # 62-4352; USAF; 469 TFS, 388 TFW; Korat"
6 May 1967:  A-4E Skyhawk; Ser # 151082; USN; VA-93; USS Hancock
"8 May 1967:  F-105D Thunderchief; Ser # 61-0105; USAF; 333 TFS, 355 TFW; Takhli"
8 May 1967:  F-4B Phantom; Ser # 152997; USN; VF-114; USS Kitty Hawk
"9 May 1967:  F-4C Phantom; Ser # 63-7652; USAF; 433 TFS, 8 TFW; Ubon"
"10 May 1967:  F-100D Super Sabre; Ser # 55-3618; USAF; 308 TFS, 31 TFW; Tuy Hoa"
10 May 1967:  A-4C Skyhawk; Ser # 149509; USN; VA-94; USS Hancock
"10 May 1967:  A-4E Skyhawk; Ser # 151997; USMC; VMA-223, MAG-12; Chu Lai"
"11 May 1967:  A-4E Skyhawk; Ser # 150011; USMC; VMA-121, MAG-12; Chu Lai"
"12 May 1967:  F-4C Phantom; Ser # 63-7614; USAF; 390 TFS, 366 TFW; Da Nang"
"12 May 1967:  F-105D Thunderchief; Ser # 59-1728; USAF; 357 TFS, 355 TFW; Takhli"
"12 May 1967:  F-105F Thunderchief; Ser # 63-8269; USAF; 34 TFS, 388 TFW; Korat"
12 May 1967:  F-100D Super Sabre; Ser # 56-2954; USAF; 3 TFW; Bien Hoa
"12 May 1967:  O-1G Bird Dog; Ser # 51-12825; USAF; 19 TASS, 504 TASG; Bien Hoa"
"12 May 1967:  F-102A Delta Dagger; Ser # 56-1165; USAF; 509 FIS, 405 FW; Bien Hoa"
"13 May 1967:  A-4E Skyhawk; Ser # 152060; USMC; VMA-223, MAG-12; Chu Lai"
13 May 1967:  US-2C Tracker; Ser # 133365; USN; VC-5; NAS Cubi Point
14 May 1967:  F-4B Phantom; Ser # 153001; USN; VF-114; USS Kitty Hawk
"14 May 1967:  F-105D Thunderchief; Ser # 60-0421; USAF; 13 TFS, 388 TFW; Korat"
14 May 1967:  F-100D Super Sabre; Ser # 56-3094; USAF; 3 TFW; Bien Hoa
"14 May 1967:  F-104C Starfighter; Ser # 57-0922; USAF; 435 TFS, 8 TFW; Udorn"
"15 May 1967:  F-105F Thunderchief; Ser # 62-4429; USAF; 13 TFS, 388 TFW; Korat"
"16 May 1967:  F-4B Phantom; Ser # 152266; USMC; VMFA-314, MAG-13; Chu Lai"
17 May 1967:  F-8E Crusader; Ser # 149138; USN; VF-51; USS Hancock
18 May 1967:  A-4C Skyhawk; Ser # 147816; USN; VA-76; USS Bon Homme Richard
18 May 1967:  A-4C Skyhawk; Ser # 147842; USN; VA-113; USS Enterprise
"19 May 1967:  A-1E Skyraider; Ser # 52-133909; USAF; 602 ACS, 56 ACW; Udorn"
19 May 1967:  F-4B Phantom; Ser # 152264; USN; VF-96; USS Enterprise
"19 May 1967:  F-8E Crusader; Ser # 149213; USMC; VMF(AW)-232, MAG-11; Da Nang"
19 May 1967:  F-8E Crusader; Ser # 150930; USN; VF-211; USS Bon Homme Richard
19 May 1967:  RA-5C Vigilante; Ser # 150826; USN; RVAH-13; USS Kitty Hawk
19 May 1967:  A-6A Intruder; Ser # 152594; USN; VA-35; USS Enterprise
19 May 1967:  F-4B Phantom; Ser # 153004; USN; VF-114; USS Kitty Hawk
19 May 1967:  F-8C Crusader; Ser # 147021; USN; 147021 VF-24; USS Bon Homme Richard
20 May 1967:  A-4E Skyhawk; Ser # 149652; USN; VA-212; USS Bon Homme Richard
"20 May 1967:  F-4C Phantom; Ser # 63-7669; USAF; 433 TFS, 8 TFW; Ubon"
"20 May 1967:  RF-101C Voodoo; Ser # 56-0120; USAF; 20 TRS, 432 TRW; Udorn"
"21 May 1967:  A-1E Skyraider; Ser # 52-133855; USAF; 1 ACS, 14 ACW; Pleiku"
21 May 1967:  F-8E Crusader; Ser # 150348; USN; VF-211; USS Bon Homme Richard
21 May 1967:  F-4B Phantom; Ser # 153040; USN; VF-114; USS Kitty Hawk
"21 May 1967:  F-100D Super Sabre; Ser # 56-3285; USAF; 531 TFS, 3 TFW; Bien Hoa"
"21 May 1967:  HH-43F Huskie; Ser # 63-9711; USAF; Detachment 6, 38 ARRS, 3 ARRG; Bien Hoa"
21 May 1967:  SH-3A Sea King; Ser # 151530; USN; HS-2; USS Hornet
"22 May 1967:  O-1E Bird Dog; Ser # 51-12102; USAF; 20 TASS, 504 TASG; Da Nang"
"22 May 1967:  F-4C Phantom; Ser # 64-0708; USAF; 497 TFS, 8 TFW; Ubon"
"22 May 1967:  F-4C Phantom; Ser # 63-7692; USAF; 497 TFS, 8 TFW; Ubon"
24 May 1967:  A-4E Skyhawk; Ser # 151076; USN; VA-93; USS Hancock
25 May 1967:  A-1H Skyraider; Ser # 135366; USN; VA-215; USS Bon Homme Richard
"25 May 1967:  F-4C Phantom; Ser # 64-0714; USAF; 557 TFS, 12 TFW; Cam Ranh Bay"
26 May 1967:  A-4E Skyhawk; Ser # 152022; USN; VA-93; USS Hancock
"27 May 1967:  F-105D Thunderchief; Ser # 59-1723; USAF; 333 TFS, 355 TFW; Takhli"
"30 May 1967:  A-4E Skyhawk; Ser # 150032; USMC; VMA-121, MAG-12; Chu Lai"
30 May 1967:  A-4E Skyhawk; Ser # 151049; USN; VA-93; USS Hancock
"30 May 1967:  F-4C Phantom; Ser # 64-0668; USAF; 480 TFS, 366 TFW; Da Nang"
31 May 1967:  A-4E Skyhawk; Ser # 151183; USN; VA-212; USS Bon Homme Richard
31 May 1967:  A-4E Skyhawk; Ser # 151113; USN; VA-212; USS Bon Homme Richard
"31 May 1967:  F-4C Phantom; Ser # 63-7603; USAF; 389 TFS, 366 TFW; Da Nang"
"2 June 1967:  F-105D Thunderchief; Ser # 61-0190; USAF; 34 TFS, 388 TFW; Korat"
"2 June 1967:  F-4C Phantom; Ser # 63-7548; USAF; 390 TFS, 366 TFW; Da Nang"
2 June 1967:  F-8C Crusader; Ser # 147031; USN; VF-24; USS Bon Homme Richard
"3 June 1967:  B-57B Canberra; Ser # 53-3862; USAF; 8 TBS, 405 FW attached to 35 TFW; Phan Rang"
"4 June 1967:  A-1E Skyraider; Ser # 52-132681; USAF; 1 ACS, 14 ACW; Pleiku"
"4 June 1967:  F-105D Thunderchief; Ser # 61-0148; USAF; 34 TFS, 388 TFW; Korat"
"4 June 1967:  F-8E Crusader; Ser # 149194; USMC; VMF(AW)-235, MAG-11; Da Nang"
"5 June 1967:  O-1G Bird Dog; Ser # 50-1640; USAF; 20 TASS, 504 TASG; Da Nang detached to An Khe"
"5 June 1967:  RF-8G Crusader; Ser # 145614; USN; Detachment L, VFP-63; USS Bon Homme Richard"
"6 June 1967:  F-100D Super Sabre; Ser # 55-3766; USAF; 416 TFS, 37 TFW; Phu Cat"
6 June 1967:  F-8E Crusader; Ser # 150303; USN; VF-211; USS Bon Homme Richard
"6 June 1967:  RF-4C Phantom; Ser # 65-0834; USAF; 11 TRS, 432 TRW; Udorn"
"6 June 1967:  RF-8G Crusader; Ser # 145608; USN; Det L, VFP-63; USS Bon Homme Richard"
"7 June 1967:  U-10B Courier; Ser # 63-13109; USAF; 5 ACS, 14 ACW; Nha Trang"
"8 June 1967:  F-4C Phantom; Ser # 63-7425; USAF; 389 TFS, 366 TFW; Da Nang"
"8 June 1967:  F-4C Phantom; Ser # 64-0667; USAF; 480 TFS, 366 TFW; Da Nang"
"8 June 1967:  B-57B Canberra; Ser # 53-3908; USAF; 8 TBS, 405 FW attached to 35 TFW; Phan Rang"
"9 June 1967:  C-130B Hercules; Ser # 58-0737; USAF; 29 TCS, 463 TCW; Clark AB, Philippines"
10 June 1967:  A-4C Skyhawk; Ser # 145145; USN; VA-56; USS Enterprise
10 June 1967:  F-8E Crusader; Ser # 150352; USN; VF-211; USS Bon Homme Richard
"10 June 1967:  F-4D Phantom; Ser # 66-0236; USAF; 555 TFS, 8 TFW; Ubon"
"11 June 1967:  F-4C Phantom; Ser # 63-7706; USAF; 389 TFS, 366 TFW; Da Nang"
11 June 1967:  F-8C Crusader; Ser # 147002; USN; VF-24; USS Bon Homme Richard
"11 June 1967:  A-1E Skyraider; Ser # 52-132408; USAF; 602 ACS, 56 ACW; Udorn"
"11 June 1967:  F-4C Phantom; Ser # 64-0786; USAF; 390 TFS, 366 TFW; Da Nang"
"12 June 1967:  F-4C Phantom; Ser # 63-7673; USAF; 555 TFS, 8 TFW; Ubon"
"12 June 1967:  F-4C Phantom; Ser # 64-0662; USAF; 558 TFS, 12 TFW; Cam Ranh Bay"
"12 June 1967:  F-4C Phantom; Ser # 63-7710; USAF; 555 TFS, 8 TFW; Ubon"
"13 June 1967:  F-100D Super Sabre; Ser # 55-3510; USAF; 308 TFS, 31 TFW; Tuy Hoa"
"14 June 1967:  F-4C Phantom; Ser # 64-0778; USAF; 390 TFS, 366 TFW; Da Nang"
"15 June 1967:  F-105D Thunderchief; Ser # 61-0213; USAF; 34 TFS, 388 TFW; Korat"
16 June 1967:  F-105D Thunderchief; Ser # 60-0485; USAF; 355 TFW; Takhli
"17 June 1967:  C-130B Hercules; Ser # 60-0293; USAF; 772 TCS, 463 TCW; Mactan"
19 June 1967:  F-4B Phantom; Ser # 150439; USN; VF-142; USS Constellation
"20 June 1967:  F-8E Crusader; Ser # 149209; USMC; VMF(AW)-232, MAG-11; Da Nang"
"21 June 1967:  A-1E Skyraider; Ser # 52-132548; USAF; 1 ACS, 14 ACW; Pleiku"
"21 June 1967:  RF-101C Voodoo; Ser # 56-0085; USAF; 20 TRS, 432 TRW; Udorn"
"21 June 1967:  A-4E Skyhawk; Ser # 151091; USMC; VMA-211, MAG-12; Chu Lai"
22 June 1967:  A-4E Skyhawk; Ser # 151106; USN; VA-93; USS Hancock
"22 June 1967:  RF-4C Phantom; Ser # 65-0861; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"23 June 1967:  O-1G Bird Dog; Ser # 51-12060; USAF; 20 TASS, 504 TASG; Da Nang"
"26 June 1967:  F-4C Phantom; Ser # 63-7577; USAF; 390 TFS, 366 TFW; Da Nang"
28 June 1967:  F-4B Phantom; Ser # 152242; USN; VF-143; USS Constellation
30 June 1967:  A-4C Skyhawk; Ser # 148466; USN; VA-15; USS Intrepid
30 June 1967:  A-4C Skyhawk; Ser # 147712; USN; VA-146; USS Constellation
30 June 1967:  F-105D Thunderchief; Ser # 62-4316; USAF; 388 TFW; Korat
"1 July 1967:  F-100F Super Sabre; Ser # 56-4002; USAF; 615 TFS, 35 TFW; Phan Rang"
2 July 1967:  A-4B Skyhawk; Ser # 145002; USN; VSF-3; USS Intrepid
"2 July 1967:  F-105D Thunderchief; Ser # 60-0413; USAF; 357 TFS, 355 TFW; Takhli"
"2 July 1967:  F-4B Phantom; Ser # 151421; USMC; VMFA-542, MAG-13; Chu Lai"
"2 July 1967:  F-8E Crusader; Ser # 150286; USMC; VMF(AW)-232, MAG-11; Da Nang"
"2 July 1967:  F-105D Thunderchief; Ser # 60-0494; USAF; 44 TFS, 388 TFW; Korat"
4 July 1967:  A-4C Skyhawk; Ser # 148544; USN; VA-15; USS Intrepid
"5 July 1967:  F-105D Thunderchief; Ser # 60-0454; USAF; 357 TFS, 355 TFW; Takhli"
"5 July 1967:  F-105D Thunderchief; Ser # 61-0127; USAF; 354 TFS, 355 TFW; Takhli"
"5 July 1967:  F-105D Thunderchief; Ser # 61-0042; USAF; 357 TFS, 355 TFW; Takhli"
"6 July 1967:  F-4C Phantom; Ser # 63-7698; USAF; 480 TFS, 366 TFW; Da Nang"
"6 July 1967:  A-4E Skyhawk; Ser # 151032; USMC; VMA-311, MAG-12; Chu Lai"
"6 July 1967:  F-105D Thunderchief; Ser # 61-0136; USAF; 354 TFS, 355 TFW; Takhli"
"7 July 1967:  RF-101C Voodoo; Ser # 56-0096; USAF; Detachment 1, 45 TRS, 460 TRW; Tan Son Nhut"
7 July 1967:  B-52D Stratofortress; Ser # 56-0595; USAF; 454 BW attached to 4133 BW(P); Andersen
7 July 1967:  B-52D Stratofortress; Ser # 56-0627; USAF; 22 BW attached to 4133 BW(P); Andersen
8 July 1967:  B-52D Stratofortress; Ser # 56-0601; USAF; 22 BW attached to 4133 BW(P); Andersen
9 July 1967:  A-4C Skyhawk; Ser # 149542; USN; VA-146; USS Constellation
9 July 1967:  A-4C Skyhawk; Ser # 149603; USN; VA-34; USS Intrepid
"10 July 1967:  F-105D Thunderchief; Ser # 60-0424; USAF; 34 TFS, 388 TFW; Korat"
"10 July 1967:  O-1E Bird Dog; Ser # 56-4175; USAF; 21 TASS, 504 TASG; Nha Trang"
"12 July 1967:  F-4C Phantom; Ser # 64-0718; USAF; 391 TFS, 12 TFW; Cam Ranh Bay"
"12 July 1967:  F-100D Super Sabre; Ser # 55-3549; USAF; 531 TFS, 3 TFW; Bien Hoa"
12 July 1967:  A-4E Skyhawk; Ser # 151181; USN; VA-212; USS Bon Homme Richard
"12 July 1967:  T-28D Trojan; Ser # 49-1569; USAF; 606 ACS, 56 ACW; Nakhon Phanom"
12 July 1967:  A-4E Skyhawk; Ser # 150102; USN; VA-163; USS Oriskany
"13 July 1967:  F-105D Thunderchief; Ser # 60-0450; USAF; 357 TFS, 355 TFW; Takhli"
"13 July 1967:  A-1E Skyraider; Ser # 52-133913; USAF; 1 ACS, 14 ACW; Pleiku"
14 July 1967:  A-4E Skyhawk; Ser # 152049; USN; VA-164; USS Oriskany
14 July 1967:  A-4C Skyhawk; Ser # 147759; USN; VA-76; USS Bon Homme Richard
14 July 1967:  A-4C Skyhawk; Ser # 147709; USN; VA-76; USS Bon Homme Richard
"15 July 1967:  F-4C Phantom; Ser # 63-7535, 63-7558, 63-7573, 63-7659, 64-0734, 64-0762; USAF; 390 TFS, 366 TFW; Da Nang"
15 July 1967:  A-1H Skyraider; Ser # 135288; USN; VA-152; USS Oriskany
"15 July 1967:  F-100D Super Sabre; Ser # 56-3275; USAF; 531 TFS, 3 TFW; Bien Hoa"
"15 July 1967:  F-8E Crusader; Ser # 149134, 150344; USMC; VMF(AW)-232, MAG-11; Da Nang"
"15 July 1967:  C-130E-II Hercules; Ser # 62-1815; USAF; Detachment 1, 314 TCW; Da Nang"
"15 July 1967:  C-130A Hercules; Ser # 55-0009; USAF; 41 TCS, 374 TCW; Naha, Okinawa"
16 July 1967:  F-8E Crusader; Ser # 150925; USN; VF-162; USS Oriskany
"16 July 1967:  F-4B Phantom; Ser # 148387; USMC; VMFA-115, MAG-13; Chu Lai"
"17 July 1967:  F-105D Thunderchief; Ser # 59-1748; USAF; 333 TFS, 355 TFW; Takhli"
18 July 1967:  A-4E Skyhawk; Ser # 151175; USN; VA-164; USS Oriskany
18 July 1967:  A-4E Skyhawk; Ser # 151986; USN; VA-164; USS Oriskany
"18 July 1967:  F-4D Phantom; Ser # 66-0248; USAF; 555 TFS, 8 TFW; Ubon"
"19 July 1967:  F-105D Thunderchief; Ser # 60-0441; USAF; 357 TFS, 355 TFW; Takhli"
19 July 1967:  F-8E Crusader; Ser # 150899; USN; VF-162; USS Oriskany
19 July 1967:  A-4E Skyhawk; Ser # 152034; USN; VA-164; USS Oriskany
19 July 1967:  SH-3A Sea King; Ser # 151538; USN; HS-2; USS Hornet
